Date,Open,High,Low,Close,Volume,Ticker,MA20,MA50,MA200,BB_mid,BB_upper,BB_lower,Daily_Return,Cumulative_Return,RSI,MACD,Signal,MACD_Hist,ATR,OBV
2023-06-26,159.93,160.15,159.77,159.95,78334978.0,AMZN,173.055,196.65560000000002,207.79805,173.055,197.7708253160327,148.33917468396731,0.002758447746222803,-0.13605919844442105,8.743990384615387,-11.097628278450117,-11.254324047262632,0.156695768812515,2.9185714285714295,-2472304665.0
2023-06-27,166.83,167.0,166.62,166.63,80824901.0,AMZN,172.221,195.4564,207.83255,172.221,196.60324798582184,147.83875201417817,0.04176305095342303,-0.09997839472831427,25.911915698459865,-10.186982972034059,-11.040855832216916,0.8538728601828574,3.192857142857144,-2391479764.0
2023-06-28,170.55,170.88,170.27,170.36,96339720.0,AMZN,171.4575,194.53580000000002,207.85604999999998,171.4575,195.0141505303817,147.90084946961832,0.02238492468343045,-0.0798314788808474,34.11011523687583,-9.059873595531059,-10.644659384879745,1.584785789348686,3.375,-2295140044.0
2023-06-29,171.21,171.21,171.09,171.15,82773372.0,AMZN,170.495,193.5016,207.88915,170.495,192.30083263354345,148.68916736645656,0.004637238788447906,-0.07556443772280497,41.07714701601166,-8.010544327951465,-10.11783637349409,2.107292045542625,3.002142857142855,-2212366672.0
2023-06-30,168.61,168.84,168.46,168.73,111957234.0,AMZN,169.4655,192.363,207.8941,169.4655,189.39239425718023,149.53860574281975,-0.01413964358749642,-0.08863562709301132,45.53081639238463,-7.290180436509303,-9.552305186097133,2.26212474958783,2.7464285714285688,-2324323906.0
2023-07-03,168.99,169.42,168.78,169.06,27119252.0,AMZN,168.402,191.18,207.91785,168.402,185.74286575875482,151.06113424124516,0.001955787352575289,-0.08685319217889209,51.15125752745307,-6.616389006615748,-8.965121950200857,2.3487329435851088,2.4592857142857105,-2297204654.0
2023-07-04,167.26,168.71,167.11,167.49,72303916.0,AMZN,167.406,189.9362,207.91735,167.406,182.25994918248293,152.55205081751708,-0.009286643795102245,-0.09533326131576136,54.428948360346816,-6.138331458902968,-8.39976385194128,2.2614323930383122,2.3249999999999966,-2369508570.0
2023-07-05,165.06,165.37,165.02,165.23,89219026.0,AMZN,166.4445,188.78440000000003,207.90375,166.4445,178.95508915689524,153.93391084310477,-0.013493342886142567,-0.10754023981851613,56.96252465483234,-5.874117352188932,-7.894634551990811,2.020517199801879,2.1871428571428555,-2458727596.0
2023-07-06,161.63,162.26,161.47,162.03,101514200.0,AMZN,165.4075,187.4982,207.85210000000004,165.4075,175.4064891594359,155.4085108405641,-0.01936694304908304,-0.1248244571675492,53.10776020595806,-5.855441144909435,-7.486795870574536,1.6313547256651013,2.317142857142855,-2560241796.0
2023-07-07,164.23,164.39,164.15,164.21,68706637.0,AMZN,164.754,186.31080000000003,207.81005000000002,164.754,173.0490902409348,156.4589097590652,0.013454298586681457,-0.1130495840985204,56.820512820512825,-5.600176980859544,-7.109472092631538,1.5092951117719942,2.4071428571428544,-2491535159.0
2023-07-10,172.17,172.34,169.98,171.19,56244864.0,AMZN,164.7385,185.3622,207.84879999999998,164.7385,172.98150986163037,156.4954901383696,0.04250654649534136,-0.07534838500594176,65.75647812761213,-4.779554892434561,-6.6434886525921435,1.8639337601575825,2.949999999999999,-2435290295.0
2023-07-11,170.42,170.86,169.69,170.82,56773053.0,AMZN,164.85899999999998,184.4486,207.8698,164.85899999999998,173.39330945623166,156.3246905437683,-0.002161341199836464,-0.07734687263692375,62.53329387392718,-4.111665166261929,-6.137123955326102,2.0254587890641726,2.827857142857141,-2492063348.0
2023-07-12,165.15,165.67,164.35,165.64,103483508.0,AMZN,164.88400000000001,183.4636,207.85025000000002,164.88400000000001,173.4247023007164,156.34329769928362,-0.03032431799555091,-0.10532569947067116,55.884686590848965,-3.9547525299014694,-5.700649670241176,1.7458971403397063,3.182857142857141,-2595546856.0
2023-07-13,170.47,171.35,168.62,169.01,66048190.0,AMZN,165.24949999999998,182.50099999999998,207.8786,165.24949999999998,173.84198502747358,156.65701497252638,0.020345327215648412,-0.08712325807497057,62.025316455696185,-3.517914965460619,-5.264102729285065,1.7461877638244454,3.4657142857142844,-2529498666.0
2023-07-14,171.14,171.63,171.08,171.46,77435445.0,AMZN,165.8055,181.43199999999996,207.93669999999997,165.8055,174.49888157208608,157.1121184279139,0.014496183657771722,-0.07389002916711707,63.86412912551192,-2.9401315179304675,-4.799308487014145,1.859176969083678,3.607142857142855,-2452063221.0
2023-07-17,169.89,170.06,169.11,169.39,85123003.0,AMZN,166.26399999999998,180.22060000000002,207.97294999999997,166.26399999999998,174.67986321681872,157.84813678318125,-0.012072786655779932,-0.08507075726477309,53.73983739837396,-2.6190746115415777,-4.363261711919632,1.7441871003780545,3.2714285714285682,-2537186224.0
2023-07-18,163.78,166.54,163.46,165.14,82948695.0,AMZN,166.527,179.00959999999998,207.97805,166.527,174.41505385910892,158.63894614089105,-0.02509002892732748,-0.1080263584314578,43.025120256547275,-2.6767186351794408,-4.025953096571595,1.3492344613921539,3.3914285714285666,-2620134919.0
2023-07-19,163.67,163.99,163.29,163.36,22475574.0,AMZN,166.5775,177.74740000000003,207.94304999999997,166.5775,174.365252530331,158.78974746966898,-0.010778733196075918,-0.11764070433185736,39.859411611559516,-2.8333717176856794,-3.787436820794412,0.9540651031087326,3.462857142857138,-2642610493.0
2023-07-20,163.76,164.59,163.09,163.77,61329116.0,AMZN,166.70649999999998,176.4352,207.88565,166.70649999999998,174.1983517842979,159.21464821570206,0.002509794319294878,-0.1154261639840124,43.186813186813225,-2.891109925145713,-3.6081714416646724,0.7170615165189593,3.3778571428571382,-2581281377.0
2023-07-21,162.94,163.21,162.92,163.11,74682978.0,AMZN,166.8865,175.305,207.82475000000002,166.8865,173.80108344446867,159.97191655553135,-0.00403004213225866,-0.11899103381225051,41.900353934113824,-2.95604886346743,-3.4777469260252243,0.5216980625577943,3.3892857142857116,-2655964355.0
2023-07-24,164.03,164.51,162.49,163.66,48498460.0,AMZN,167.072,174.44619999999998,207.79719999999998,167.072,173.37507393678877,160.76892606321124,0.0033719575746427033,-0.11602030895538562,44.63735648277792,-2.9293651386372517,-3.36807056854763,0.43870542991037853,3.394285714285711,-2607465895.0
2023-07-25,163.68,165.57,163.29,164.74,90365782.0,AMZN,166.97750000000002,173.80599999999998,207.77870000000001,166.97750000000002,173.36458853860614,160.5904114613939,0.006599046804350639,-0.11018688560008683,49.29047205328702,-2.7889221617630255,-3.2522408871907094,0.4633187254276838,3.3807142857142827,-2517100113.0
2023-07-26,166.06,166.4,165.16,165.41,117242538.0,AMZN,166.73,173.19420000000002,207.7652,166.73,172.9465551469226,160.51344485307737,0.004067014689814075,-0.10656800259263322,55.28124999999999,-2.59365860823749,-3.1205244314000655,0.5268658231625754,3.2307142857142828,-2399857575.0
2023-07-27,164.03,164.36,162.06,163.81,91160678.0,AMZN,166.363,172.5772,207.74259999999998,166.363,172.34301267381096,160.38298732618904,-0.009672933921770155,-0.11521011126714975,49.3634627625716,-2.5387523072332954,-3.004170006566712,0.4654176993334165,3.3014285714285694,-2491018253.0
2023-07-28,162.62,163.31,161.61,161.7,85372347.0,AMZN,166.0115,171.9228,207.681,166.0115,172.22748033933016,159.79551966066987,-0.012880776509370695,-0.12660689208166853,32.12806026365347,-2.6351219881305212,-2.930360402879474,0.29523841474895285,2.8778571428571404,-2576390600.0
2023-07-31,161.67,163.01,158.9,160.6,95468742.0,AMZN,165.5885,171.1952,207.63150000000002,165.5885,172.07646221353062,159.1005377864694,-0.006802721088435382,-0.13254834179539865,31.268328445747798,-2.7683447069174463,-2.897957263687069,0.1296125567696227,3.0642857142857105,-2671859342.0
2023-08-01,161.58,161.82,161.26,161.55,39833763.0,AMZN,165.29149999999998,170.5504,207.56925000000004,165.29149999999998,171.95442894343418,158.6285710565658,0.00591531755915331,-0.1274170897699043,41.12798264642088,-2.7653899172842102,-2.8714437944064977,0.10605387712228742,2.6892857142857105,-2632025579.0
2023-08-02,161.6,161.62,161.33,161.41,50476746.0,AMZN,165.1005,169.9258,207.46575,165.1005,171.98613867771098,158.21486132228904,-0.0008666047663262733,-0.12817327427892455,30.82744702320892,-2.7427285873176004,-2.8457007529887184,0.102972165671118,2.302142857142852,-2682502325.0
2023-08-03,163.98,164.08,163.72,163.84,27744310.0,AMZN,165.19099999999997,169.45080000000002,207.38710000000003,165.19099999999997,171.95318868336744,158.4288113166325,0.015054829316647034,-0.11504807172950249,30.75757575757575,-2.4998716639840097,-2.776534935187777,0.2766632712037671,2.3057142857142816,-2654758015.0
2023-08-04,169.87,169.96,168.32,169.56,48689091.0,AMZN,165.45850000000002,169.1748,207.34849999999997,165.45850000000002,172.47575474886844,158.4412452511316,0.034912109375,-0.08415253321810567,50.36247334754802,-1.8248142834351029,-2.5861908048372424,0.7613765214021395,2.5749999999999966,-2606068924.0
2023-08-07,171.7,171.71,170.97,171.21,71468791.0,AMZN,165.4595,168.92739999999998,207.30114999999998,165.4595,172.48019864569576,158.43880135430422,0.009731068648266117,-0.07524035864751044,64.55635491606719,-1.1435036373248693,-2.2976533713347678,1.1541497340098985,2.304999999999999,-2534600133.0
2023-08-08,173.8,174.99,173.36,174.78,116454753.0,AMZN,165.6575,168.7568,207.24809999999997,165.6575,173.49104695490666,157.82395304509333,0.02085158577185897,-0.0559576536674955,75.22084805653705,-0.3118955398045671,-1.900501805028728,1.5886062652241608,2.442857142857142,-2418145380.0
2023-08-09,177.8,180.78,177.33,179.35,99224172.0,AMZN,166.34300000000002,168.63119999999998,207.22275,166.34300000000002,176.2856483816988,156.40035161830124,0.026147156425220253,-0.0312736307659075,79.06716417910444,0.7077620356293153,-1.3788490368971194,2.0866110725264346,2.7642857142857133,-2318921208.0
2023-08-10,173.73,175.0,172.14,172.85,49907645.0,AMZN,166.535,168.2802,207.162,166.535,176.83633460949767,156.23366539050232,-0.03624198494563702,-0.06638219725613104,64.92034313725486,0.9800548706771792,-0.9070682553822595,1.8871231260594388,3.2185714285714266,-2368828853.0
2023-08-11,167.8,169.23,167.26,169.1,43962706.0,AMZN,166.417,167.87579999999997,207.10845,166.417,176.53320086791442,156.3007991320856,-0.021695111368238318,-0.08663713946202922,57.5892857142857,0.8830756973308951,-0.5490394648396286,1.4321151621705237,3.4735714285714283,-2412791559.0
2023-08-14,165.49,166.63,164.33,165.54,76212201.0,AMZN,166.2245,167.38,207.02190000000002,166.2245,176.24860247983867,156.20039752016135,-0.021052631578947434,-0.10586583126282867,51.043841336116884,0.513042718813665,-0.33662302810896993,0.849665746922635,3.65142857142857,-2489003760.0
2023-08-15,170.58,171.1,170.4,171.02,57477830.0,AMZN,166.51850000000002,167.0522,206.97455,166.51850000000002,176.75141340929346,156.28558659070657,0.03310378156336857,-0.07626660905260918,56.50359378622769,0.6544351975387315,-0.13841138297942965,0.7928465805181611,3.929999999999999,-2431525930.0
2023-08-16,173.51,173.57,173.47,173.57,71933906.0,AMZN,167.029,166.8344,206.9386,167.029,177.61120731128156,156.44679268871843,0.014910536779323857,-0.06249324835259862,61.07078039927402,0.9611736330351732,0.08150562022349095,0.8796680128116823,3.8728571428571406,-2359592024.0
2023-08-17,169.22,169.26,169.08,169.1,84739128.0,AMZN,167.2955,166.56099999999998,206.88545,167.2955,177.80030887373388,156.79069112626613,-0.025753298381056666,-0.08663713946202933,57.96726959517657,0.8339610268510569,0.23199670154900415,0.6019643253020528,4.036428571428568,-2444331152.0
2023-08-18,164.44,164.91,163.46,164.73,85490042.0,AMZN,167.3765,166.31,206.79335,167.3765,177.76981217152314,156.98318782847684,-0.025842696629213457,-0.11024089877930265,54.15409374371354,0.3761852125831524,0.26083440375583383,0.11535080882731857,4.145714285714283,-2529821194.0
2023-08-21,158.85,159.63,157.33,157.57,63137107.0,AMZN,167.072,166.0314,206.675,167.072,178.25092867477844,155.89307132522157,-0.04346506404419348,-0.1489143350977643,46.44134477825463,-0.5579261542943641,0.09708229214579424,-0.6550084464401583,4.587142857142853,-2592958301.0
2023-08-22,150.28,152.29,149.51,151.62,103651497.0,AMZN,166.416,165.6956,206.54515,166.416,179.5414632399451,153.2905367600549,-0.0377609951132829,-0.18105217673112273,42.07030617203952,-1.7580655311437567,-0.273947272512116,-1.4841182586316408,5.142142857142853,-2696609798.0
2023-08-23,158.71,159.14,157.98,158.52,112861572.0,AMZN,166.0715,165.5632,206.45055,166.0715,179.66159434148705,152.48140565851293,0.04550850811238627,-0.14378308307226995,45.98187311178248,-2.127883384445795,-0.6447344948988518,-1.4831488895469431,5.488571428571423,-2583748226.0
2023-08-24,159.01,160.01,158.31,160.01,112393603.0,AMZN,165.88150000000002,165.52939999999998,206.34185000000002,165.88150000000002,179.70890265597694,152.0540973440231,0.009399444865001216,-0.1357351193691264,42.294658705825384,-2.2745169346459875,-0.970690982848279,-1.3038259517977084,5.1728571428571355,-2471354623.0
2023-08-25,166.73,167.34,164.59,164.97,37646597.0,AMZN,166.045,165.622,206.26135000000002,166.045,179.74092563309833,152.34907436690165,0.030998062621086175,-0.108944582478125,45.2205882352941,-1.9678108336957791,-1.170114953017779,-0.7976958806780001,5.5428571428571365,-2433708026.0
2023-08-28,162.88,163.25,158.89,161.49,114308174.0,AMZN,166.0895,165.6474,206.127,166.0895,179.716545051738,152.46245494826198,-0.02109474449899973,-0.12774116884519848,39.8067188219052,-1.9826956738778279,-1.3326310971897888,-0.6500645766880391,5.707142857142851,-2548016200.0
2023-08-29,162.01,162.67,161.32,162.53,68238523.0,AMZN,166.1385,165.7004,205.98395,166.1385,179.70372376481367,152.5732762351863,0.00644002724626902,-0.12212379820676278,36.36068764190723,-1.8887998002440725,-1.4438648378006458,-0.4449349624434267,5.374999999999994,-2479777677.0
2023-08-30,161.37,161.91,161.0,161.09,61381605.0,AMZN,166.1225,165.67520000000002,205.83955000000003,166.1225,179.7119399791662,152.5330600208338,-0.008859902787177742,-0.12990169601382773,39.611307420494704,-1.9085816679071854,-1.5368082038219537,-0.3717734640852317,4.969285714285708,-2541159282.0
2023-08-31,159.85,161.12,159.65,160.64,43904535.0,AMZN,165.9625,165.66420000000002,205.69400000000002,165.9625,179.73915588480793,152.18584411519208,-0.0027934694891055267,-0.13233228907853556,42.063789868667904,-1.9382274996328874,-1.6170920629841405,-0.3211354366487469,4.674999999999993,-2585063817.0
2023-09-01,157.16,157.19,157.08,157.1,73225653.0,AMZN,165.3395,165.61599999999999,205.52035,165.3395,179.55121862639348,151.1277813736065,-0.022036852589641387,-0.15145295452090346,42.07957957957958,-2.221759390590222,-1.738025528505357,-0.483733862084865,4.588571428571421,-2658289470.0
2023-09-04,145.46,146.48,145.36,146.43,64252142.0,AMZN,164.10049999999998,165.34560000000002,205.26725000000002,164.10049999999998,180.33415895779143,147.86684104220853,-0.06791852323360914,-0.20908501674408586,28.972122455960303,-3.269748656832121,-2.0443701541707098,-1.2253785026614112,5.029999999999991,-2722541612.0
2023-09-05,147.83,148.49,147.23,147.26,85399729.0,AMZN,162.72449999999998,164.9582,204.97100000000003,162.72449999999998,179.7906788958527,145.65832110414726,0.00566823738304989,-0.20460192286918044,26.819383259911874,-3.987349949109074,-2.4329661131583826,-1.5543838359506914,4.994999999999992,-2637141883.0
2023-09-06,143.68,143.68,143.03,143.26,61603888.0,AMZN,160.92000000000002,164.4162,204.62779999999998,160.92000000000002,178.2149265453921,143.62507345460793,-0.027162841233193014,-0.2262071945554719,27.04335465529492,-4.82322161742735,-2.911017214012176,-1.9122044034151742,4.976428571428564,-2698745771.0
2023-09-07,147.22,147.88,146.36,146.65,37801137.0,AMZN,159.61,163.9262,204.28035,159.61,177.06840048138432,142.1515995186157,0.02366326957978515,-0.20789672680133975,33.65280289330923,-5.152713988703169,-3.359356568950375,-1.7933574197527946,4.903571428571423,-2660944634.0
2023-09-08,146.13,146.16,145.91,146.01,30947213.0,AMZN,158.45549999999997,163.4718,203.91060000000002,158.45549999999997,176.32062212163768,140.59037787836226,-0.004364132287760114,-0.21135357027114654,38.15088150881508,-5.403197026156278,-3.768124660391556,-1.6350723657647217,4.42785714285714,-2691891847.0
2023-09-11,143.37,144.24,142.36,142.51,85074660.0,AMZN,157.304,162.9408,203.49439999999998,157.304,176.18630628197442,138.42169371802558,-0.023970960893089477,-0.23025818299665157,40.168357435786724,-5.817071804489586,-4.177914089211162,-1.639157715278424,4.112857142857138,-2776966507.0
2023-09-12,142.28,144.34,139.29,140.7,101034649.0,AMZN,155.78799999999998,162.405,203.10105,155.78799999999998,174.9008015517837,136.67519844821626,-0.012700863097326542,-0.2400345684346985,28.394762366634296,-6.219428718517207,-4.586217015072371,-1.633211703444836,3.9364285714285683,-2878001156.0
2023-09-13,143.61,143.61,143.6,143.61,99016769.0,AMZN,154.29000000000002,161.97259999999997,202.69819999999999,154.29000000000002,172.19263256148514,136.3873674385149,0.020682302771855232,-0.22431673328292134,30.778246601031455,-6.23165218428224,-4.915304048914345,-1.3163481353678943,4.022857142857142,-2778984387.0
2023-09-14,144.55,145.36,144.06,144.92,92753730.0,AMZN,153.081,161.63039999999998,202.3028,153.081,170.01195812876105,136.15004187123893,0.009121927442378386,-0.21724100680566116,24.301461163804134,-6.065711569889828,-5.145385553109442,-0.9203260167803862,3.624285714285713,-2686230657.0
2023-09-15,138.89,139.04,138.38,138.61,23670942.0,AMZN,151.775,161.1184,201.84650000000002,151.775,168.95038201520956,134.59961798479046,-0.04354126414573545,-0.25132332289078585,22.657743785850855,-6.369938022204678,-5.390296046928489,-0.9796419752761896,3.6571428571428544,-2709901599.0
2023-09-18,142.73,143.19,139.74,141.94,21492201.0,AMZN,150.99349999999998,160.5334,201.3676,150.99349999999998,168.47823412346844,133.50876587653153,0.024024240675275754,-0.23333693421194834,26.67119873102196,-6.270059168352162,-5.5662486712132235,-0.7038104971389387,3.8878571428571393,-2688409398.0
2023-09-19,142.14,142.3,142.0,142.05,25218488.0,AMZN,150.51500000000001,159.958,200.87834999999998,150.51500000000001,168.44565648840623,132.5843435115938,0.0007749753416936844,-0.23274278924057534,27.757009345794387,-6.111577910566268,-5.675314519083833,-0.4362633914824352,3.8042857142857116,-2663190910.0
2023-09-20,150.61,150.86,150.41,150.55,77417870.0,AMZN,150.11650000000003,159.6562,200.4636,150.11650000000003,167.64788692084517,132.5851130791549,0.05983808518127409,-0.18683158690720614,40.07866273353,-5.239701393377146,-5.588191893942495,0.34849050056534914,4.3285714285714265,-2585773040.0
2023-09-21,148.23,148.29,147.91,148.04,114082023.0,AMZN,149.518,159.23680000000002,200.05720000000002,149.518,166.4337461369098,132.6022538630902,-0.016672201926270502,-0.20038889489035416,40.9072661581694,-4.697123479415552,-5.409978211037107,0.7128547316215545,4.262857142857143,-2699855063.0
2023-09-22,151.52,151.57,151.25,151.46,57111788.0,AMZN,148.84250000000003,158.8368,199.69905,148.84250000000003,164.1640209839988,133.52097901600126,0.023101864360983715,-0.18191638759857487,55.907916373032656,-3.9456778376573993,-5.1171181363611655,1.1714402987037662,3.6764285714285734,-2642743275.0
2023-09-25,152.02,152.08,150.74,151.36,112637247.0,AMZN,148.33599999999998,158.47619999999998,199.3089,148.33599999999998,162.5249911365692,134.14700886343076,-0.0006602403274791335,-0.18245651939073215,54.8996175908222,-3.3199505931157773,-4.757684627712089,1.4377340345963114,3.625000000000002,-2755380522.0
2023-09-26,146.79,148.33,146.22,147.55,101867849.0,AMZN,147.58700000000002,158.1244,198.89879999999997,147.58700000000002,160.10421862496688,135.06978137503316,-0.025171775898520043,-0.20303554067192475,55.150060024009626,-3.095805879094655,-4.425308877988602,1.3295029988939469,3.690000000000004,-2857248371.0
2023-09-27,147.16,147.25,146.71,146.81,90831359.0,AMZN,146.873,157.7934,198.53130000000002,146.873,157.6561293182772,136.08987068172277,-0.0050152490681125705,-0.20703251593388872,50.205128205128204,-2.943945423618345,-4.129036187114551,1.1850907634962056,3.420000000000004,-2948079730.0
2023-09-28,144.55,145.89,143.22,145.56,25717930.0,AMZN,146.119,157.4292,198.17025,146.119,154.7412939919816,137.4967060080184,-0.008514406375587535,-0.21378416333585482,49.431961625852075,-2.891132298403363,-3.8814554093723133,0.9903231109689501,3.6235714285714318,-2973797660.0
2023-09-29,146.15,146.18,145.82,146.05,53827894.0,AMZN,145.5665,157.08800000000002,197.8497,145.5665,152.47112933948952,138.66187066051046,0.003366309425666403,-0.21113751755428412,54.83606557377052,-2.7777187980394444,-3.66070808710574,0.8829892890662956,3.4071428571428624,-2919969766.0
2023-10-02,141.32,141.8,140.42,140.82,34319022.0,AMZN,145.286,156.63119999999998,197.49800000000002,145.286,152.49215351078522,138.0798464892148,-0.035809654228004195,-0.23938641028411023,50.14992503748127,-3.074415129115721,-3.5434494955077365,0.46903436639201557,3.4485714285714346,-2954288788.0
2023-10-03,144.27,144.34,143.78,144.03,87420702.0,AMZN,145.1245,156.217,197.1273,145.1245,152.28903686018867,137.95996313981135,0.022795057520238693,-0.22204817975586133,50.520833333333314,-3.015765073644218,-3.437912611135033,0.42214753749081524,3.4921428571428623,-2866868086.0
2023-10-04,142.22,142.22,142.22,142.22,108046841.0,AMZN,145.0725,155.7532,196.67285,145.0725,152.3087533923187,137.8362466076813,-0.012566826355620342,-0.23182456519390815,46.69279764821168,-3.0798339467232836,-3.366296878252683,0.2864629315293996,3.4964285714285768,-2974914927.0
2023-10-05,144.96,145.86,143.89,145.4,98895326.0,AMZN,145.01,155.385,196.21625,145.01,152.21038887838353,137.80961112161646,0.022359724370693446,-0.2146483742033063,59.00769434863356,-2.8412573208254344,-3.261288966767234,0.4200316459417994,3.2892857142857213,-2876019601.0
2023-10-06,142.47,142.74,142.38,142.65,77495463.0,AMZN,144.842,155.004,195.76454999999999,144.842,152.10070395854822,137.5832960414518,-0.01891334250343879,-0.22950199848763164,50.95661546752898,-2.841332530497226,-3.1772976795132326,0.3359651490160065,3.177857142857152,-2953515064.0
2023-10-09,149.49,149.55,148.94,149.15,64384513.0,AMZN,145.174,154.775,195.3718,145.174,152.58931672318943,137.7586832768106,0.04556607080266395,-0.194393431997408,58.16091954022986,-2.2904930790378444,-2.9999367594181554,0.709443680380311,3.645000000000008,-2889130551.0
2023-10-10,146.43,146.45,146.36,146.4,108528735.0,AMZN,145.459,154.472,194.9953,145.459,152.58271547054017,138.33528452945984,-0.01843781428092528,-0.20924705628173335,44.50331125827815,-2.052194442378351,-2.8103882960101947,0.7581938536318438,3.2150000000000074,-2997659286.0
2023-10-11,147.06,147.35,146.12,146.34,55712646.0,AMZN,145.5955,154.1706,194.5934,145.5955,152.67452007788563,138.51647992211434,-0.0004098360655737654,-0.20957113535702776,47.59206798866858,-1.8468927248544844,-2.617689181779053,0.7707964569245687,3.11428571428572,-3053371932.0
2023-10-12,141.27,141.57,140.66,141.37,64326652.0,AMZN,145.418,153.7212,194.16205000000002,145.418,152.74211905965146,138.09388094034855,-0.03396200628672952,-0.2364156854272449,36.30936227951155,-2.061463826796114,-2.5064441107824655,0.4449802839863515,3.267857142857149,-3117698584.0
2023-10-13,139.73,139.79,139.58,139.76,50689103.0,AMZN,145.4755,153.1252,193.73025,145.4755,152.58962079858026,138.36137920141977,-0.011388554856051614,-0.24511180728097726,34.8800834202294,-2.3345156721715057,-2.472058423060274,0.13754275088876833,3.300000000000005,-3168387687.0
2023-10-16,140.15,140.8,140.07,140.36,33134030.0,AMZN,145.3965,152.5082,193.31115000000003,145.3965,152.7082735626542,138.0847264373458,0.004293073840870187,-0.24187101652803344,39.772403982930335,-2.4739777655890407,-2.4724422915660274,-0.0015354740230133501,3.007142857142863,-3135253657.0
2023-10-17,144.38,144.99,141.1,142.53,22296424.0,AMZN,145.4205,151.8632,192.92555000000002,145.4205,152.6890464412337,138.1519535587663,0.015460245084069513,-0.23015015663822036,44.14980863860034,-2.381944046578951,-2.454342642568612,0.07239859598966092,3.277857142857148,-3112957233.0
2023-10-18,145.66,145.7,145.52,145.58,60369002.0,AMZN,145.172,151.18779999999998,192.58550000000002,145.172,152.03041043421578,138.3135895657842,0.02139900371851544,-0.21367613697742316,50.026055237102675,-2.0393883516670144,-2.3713517843882927,0.3319634327212784,3.2478571428571468,-3052588231.0
2023-10-19,141.96,142.69,141.87,142.58,47229427.0,AMZN,144.899,150.5824,192.2352,144.899,151.71124872061552,138.0867512793845,-0.02060722626734446,-0.22988009074214177,45.75690877965274,-1.9870796066315677,-2.2944973488369476,0.3074177422053799,3.468571428571433,-3099817658.0
2023-10-20,143.8,144.79,140.6,142.79,31320396.0,AMZN,144.4655,150.0562,191.87825,144.4655,150.58835958304059,138.3426404169594,0.0014728573432456482,-0.2287458139786117,52.74602732088095,-1.906700053038179,-2.216937889677194,0.31023783663901483,3.365714285714288,-3068497262.0
2023-10-23,140.65,141.2,140.61,140.98,52141067.0,AMZN,143.94650000000001,149.565,191.53470000000002,143.94650000000001,149.32290175111766,138.57009824888237,-0.01267595770011909,-0.23852219941665864,45.57586306933565,-1.9663833081654332,-2.166826973374842,0.20044366520940882,3.27,-3120638329.0
2023-10-24,142.74,142.75,142.62,142.69,84465824.0,AMZN,143.70350000000002,148.9984,191.2128,143.70350000000002,148.8275332592648,138.57946674073523,0.0121293800539084,-0.229285945770769,50.683735816118705,-1.8543245102376034,-2.1043264807473943,0.2500019705097909,3.267142857142858,-3036172505.0
2023-10-25,143.35,143.35,143.33,143.34,58410552.0,AMZN,143.53,148.3938,190.87279999999998,143.53,148.44173460623145,138.61826539376855,0.0045553297357909805,-0.2257750891217466,46.765075376884425,-1.693545400633326,-2.022170264724581,0.328624864091255,3.054285714285714,-2977761953.0
2023-10-26,143.18,143.26,142.67,142.82,45264004.0,AMZN,143.393,147.8682,190.5434,143.393,148.21841997080907,138.56758002919094,-0.0036277382447328366,-0.22858377444096456,50.287065180682184,-1.5897606805658029,-1.9356883478928253,0.3459276673270224,2.886428571428571,-3023025957.0
2023-10-27,148.06,149.82,147.38,147.95,64772988.0,AMZN,143.488,147.5326,190.22875,143.488,148.59997397241838,138.37602602758162,0.03591933902814737,-0.20087501350329573,47.8753541076487,-1.0811001656346377,-1.764770711441188,0.6836705458065502,2.893571428571428,-2958252969.0
2023-10-30,150.44,151.5,149.57,150.76,30401092.0,AMZN,143.985,147.3964,189.9821,143.985,149.87793778937305,138.09206221062698,0.0189929030077729,-0.18569731014367596,57.70318021201409,-0.4460971962083988,-1.5010360083946304,1.0549388121862315,2.9478571428571434,-2927851877.0
2023-10-31,150.82,152.58,150.35,151.77,82694064.0,AMZN,144.372,147.3994,189.78024999999997,144.372,151.21706306917625,137.52693693082378,0.006699389758556773,-0.1802419790428873,59.28205128205128,0.1370657820738188,-1.1734156503009407,1.3104814323747596,3.0192857142857172,-2845157813.0
2023-11-01,150.96,151.16,149.98,150.5,102404173.0,AMZN,144.786,147.239,189.58219999999997,144.786,152.0705052571917,137.5014947428083,-0.008367925149897926,-0.18710165280328483,67.86692759295494,0.49108730885245677,-0.8405150584702612,1.331602367322718,2.741428571428575,-2947561986.0
2023-11-02,147.87,147.87,146.9,147.09,65288044.0,AMZN,144.87050000000002,146.9806,189.3443,144.87050000000002,152.22387652481757,137.51712347518247,-0.022657807308970046,-0.2055201469158482,63.400365630712976,0.4908353733217439,-0.5742449721118602,1.065080345433604,2.8707142857142895,-3012850030.0
2023-11-03,148.83,148.97,148.5,148.72,62017272.0,AMZN,145.174,146.65560000000002,189.12025000000003,145.174,152.64166334199814,137.70633665800187,0.011081650690053735,-0.1967159987036844,64.7286821705426,0.6150729124549912,-0.33638139519849,0.9514543076534812,2.930714285714288,-2950832758.0
